survey,longitud,ID,gender,age,agegrp,postcode,income,alone,children,other,parents,partner,relation,studypt,work,workpt,workvol,lifesat,s1mat,s2hea,s3pro,s4int,s5saf,s6com,s7sec,s8cont,nbhsat,n1tru,n2sop,n3goa,n4env,n5ame,n6sha,austlife,a1eco,a2env,a3soc,a4gov,a5bus,a6nat,happy,content,satisfied,excited,dass01,dass02,dass03,dass04,dass05,dass06,dass07,dass08,dass09,dass10,dass11,dass12,dass13,dass14,dass15,dass16,dass17,dass18,dass19,dass20,dass21,le1,le2,le03mat,le03int,le03pro,le03hea,le03saf,le03com,le03sec,le04,pcntrl01,pcntrl02,pcntrl03,scntrl01,scntrl02,scntrl03,rcntrl01,rcntrl02,rcntrl03,ses01,ses02,ses03,ses04,ses05,ses06,ses07,ses08,ses09,ses10,lot01,lot03,lot06,tipi01,tipi02,tipi03,tipi04,tele79,tele80A,tele80B,tele80C,tele81,tele82A,tele82B,tele83,tele84,tele85,tele86,tele87,tele88,tele89,tele90,tele91,tele92,tele93,tele94,tele95,tele96,tele97,tele98,tele99,tele100,tele101,tele102,tele103,tele104,tele105,tele106,tele107,tele108,tele109,tele110,tele111,tele112,tele113,tele114A,tele114B,tele114C,tele114D,tele114E,tele114F,tele114G,tele115A,tele115B,tele115C,tele115D,tele115E,tele115F,tele115G
1006,17420,232,1,44,2, , , , , , , , , , , , ,6,5,9,4,4,7,7,6,8,8,7,8,6,9,6,6,8,7,4,4,2,4,6,7,5,5,4,2,2,5,0,2,2,0,0,0,0,3,1,1,0,0,3,2,1,0,0,0,0, , , , , , , , , ,2,8,8,9,9,6,5,8,1,7,4,6,8,4,6,9,2,2,7,6,7,8,5,3,8,8,6,15,20,5,0,2, ,2,3,7,8,7,5,5,6,8,9,8,7,5,7,8,7,7,6,6,7,3,3,8,8,3,3,8,6,6,8,8,3, ,1, ,2, , ,2, ,1, , , , 
1006,17421,233,0,46,3,4565,2, , , , ,1,1, ,0, , ,8,5,8,8,9,9,7,6,6,7,8,5,5,5,7,5,9,9,7,6,8,9,8,9,8,8,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8, , ,1, , , ,1,6, ,7,7,8,8,8,1,1,5,8,0,8,8,0,0,8,0,0,8,8,8,8,7,1,0,3,4,2, ,4,7, , ,0,0,9,9,6,5,5,5,10,10,6,4,4,4,8,8,6,5,5,5, , , , , , ,8,7,5,8,8,2, , ,4, ,1,3,2, ,5,6,4,3,4
1006,17423,234,1,46,3,4563,2, ,1, , ,1,1, ,0, , ,5,7,8,6,7,10,9,5,7,8,8,5,8,7,8,6,9,7,6,6,6,6,6,8,8,8,6,5,1,5,0,1,2,4,3,5,5,6,5,3,4,0,3,1,2,8,4,0,2, , ,1, , , , ,1,1,5,9,9,7,9,9,6,8,3,7,3,7,8,1,5,8,3,2,8,5,5,4,7,3,6,9,4,10,2,2,1,1, ,0,0,5,8,4,2,5,4,7,9,8,7,6,5,5,9,5,5,5,5,3,3,3,3,3,3,8,6,4,5,5, , , , , , , , , , , , , , 
1006,17428,235,0,72,5,4556,2, , , , ,1,0, ,1, , ,10,8,6,8,9,10,8,9,9,8,8,7,8,8,9,9,10,8,6,8,5,7,9,9,9,9,6,1,3,1,1,4,2,0,0,0,4,1,0,3,5,0,3,1,0,5,0,0,0, , , , , , , , , ,10,10,8,8,10,9,0,5,7,9,0,9,9,0,5,9,1,1,9,8,9,9,8,4,3,5,4,30, ,4,1,3, ,0,1,7,8,2,1,5, ,9,10,5,5,5,8,3,3,1,0,0,0,6,6,2,4,1,3,10,2,9,10,10, , , , , , , , , , , , ,1,2
1006,17432,236,1,81,6,4557,1,1, , , , ,5, ,1, ,1,8,9,8,8,8,10,8,9,10,8,8,6,8,9,10,7,9,8,7,8,8,8,8,9,9,9,8,2,2,1,0,1,0,0,2,0,0,2,2,0,3,0,0,0,1,0,0,0,0, , , , , , , , , ,8,9,9,9,9,8,0,5,6,9,0,8,8,0,0,9,1,0,10,9,9,10,8,1,0,6,0,30, , ,1,1, ,0,2,5,5,3,3,5,8,8,5,5,1,5,5, , , , , , ,6,6,4,0,0,5,8, ,8,8,8,1,3,2, , ,4, , ,1,2, , , , 
1006,17437,237,0,76,6,4519,1, , , , ,1,0, ,1, , ,8,8,8,8,10,9,5,8,8,6,6,6,6,7,7,5,8,8,8,8,8,8,8,9,9,9,5,0,5,0,0,5,6,2,2,1,0,0,0,0,2,0,5,5,5,0,0,0,0, , , , , , , , , ,5,5,5,5,5,5,5,5,7,8,4,5,5,5,5,5,5,5,5,5,7,7,5,4,7,7,4,20, ,0,7, , ,0,0,5,5,2,1,1,2,8,8,4,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,5,2, , ,3, ,2, ,1, , , , ,1, 
1006,17443,238,1,62,4,4311,1, , , , ,1,0, ,1, ,1,8,10,7,7,8,8,8,8,8,7,7,2,2,7,2,0,10,7,7,6,8,6,8,5,5,5,5,7,5,2,2,6,0,0,5,2,0,0,0,0,2,0,2,0,0,2,0,0,2, , , ,1,1, , , ,3,8,8,8,10,10,10,0,0,8,7,0,8,7,2,2,8,6,2,8,7,7,7,7,7,6,7,4,10, ,0,7, , ,0,1,8,9,5,5,8,8,10,10,7,2,7,7,0,8,0,0,0,0,0,0,0,0,0,0,10,2,0,10,10, , , , , , , , , , , , , , 
1006,17450,239,1,61,4,4721,3, , , , ,1,0, ,0, , ,9,9,9,8,9,10,10,9,9,8,9,8,8,10,5,5,10,10,10,10,10,10,10,8,8,8,8,0,0,0,0,0,3,0,3,0,7,2,0,0,2,0,0,0,2,0,0,0,1,7, ,1, , , , , ,1,5,8,8,8,8,6,0,6,1,6,0,7,7,0,0,8,0,0,8,5,5,7,5,5,2,10,4,40, ,1,1,3, ,1,2,8,8,5,2,3,5,10,10,6,0,4,8,0,10,0,0,0,0,10,10,1,1,1,4,10,3,7,10, ,4,2,1, ,3,5, ,3,2,1, ,4,5, 
1006,17453,240,1,57,4,4700,4, , , , ,1,0, ,2,1, ,10,10,9,10,10,9,9,9,10,9,8,9,8,8,9,9,9,9,7,7,2,4,7,9,9,9,9,3,2,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,2,1,0,1,8,1,1,1, , , , ,2,8,8,8,8,9,6,0,9,6,10,1,9,9,0,0,9,0,0,9,8,9,10,9,1,4,7,0,15, , ,1,1,1,0,2,10,10,7,3,8,8,10,10,8,2,6,2,0,0,0,0,0,0,8,8,5,0,2,0,10,0,8,9,9,1, , ,3, ,1,4,2, ,5,3, ,2, 
1006,17459,241,1,75,5,4740,.5, , , , ,1,0, ,1, , ,10,8,6,10,10,5,10,3,10,10,5,5,5,7,10,5,10,5,3,5,4,5,5,8,10,8,6,7,0,0,0,0,5,5,7,0,0,0,0,0,0,6,0,0,0,0,0,0,2,2, , , ,1,1, ,1,3,5,10,10,10,10,8,0,10,6,10,0,10,10,0,0,8,0,0,10,9,10,9,10,0,0,10,0,5, , ,2,3, ,1,0,7,10,3,3,6,5,10,10,10,5,10,10, , , , , , ,10,10,0,0,7,0,10, ,10,10,10,2, , , , ,1,3,2, , , , , ,2
1006,17466,242,0,54,3,4702,3, , , , ,1,0, ,0, , ,8,8,8,7,8,9,8,8,7,9,9,7,7,9,8,7,9,8,8,8,8,8,8,9,8,8,8,2,2,3,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0, , , , , , , , , ,2,8,9,9,9,8,3,4,2,8,7,7,8,3,7,7,4,4,7,8,6,6,4,3,8,7,6,10,20,5,5,1,1,0,0,6,8,8,4,5,4,7,9,10,4,5,4,5,9,10,4,5,4,2,3,10,1,1,1,8,8,3,8,10, , , , , , , , , , , , , , 
1006,17475,243,0,86,6,4820,.5,1, , , , ,5, ,1, , ,10,10,10,5,10,10,8,10,10,7,8,5,8,8,10,5,10,7,8,5,8,9,8,9,9,8,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,10, ,1, , , , , ,1,5,10,10,10,10,10,5,5,0,10,0,10,10,0,5,10,0,0,10,10,10,10,10,0,10,10,4,5, ,2,2,15, ,0,0,5,10,0, , , ,10,10, , , , ,5,10, , , , ,5,5, , , , ,10,5,0,10,10, , , , , , , , , , , , , , 
1006,17483,244,1,65,4,4812,1, , , , ,1,0, ,1, ,1,10,10,8,8,10,7,7,6,9,10,9,5,5,6,6,5,10,10,10,10,10,9,10,10,10,10,9,0,0, ,1,0,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0, , , , , , , , , ,6,9,9,9,10,9,0,9,10,10,7,9,9,0,0,10,0,0,10,9,9,9,10,6,0,9,4,10, ,0,0,5, ,1,2,9,10,0,6,6,6,10,10,0,7,7,6,0,10,0,0,0,4,7,10,0,8,0,0,10,5,9,9,10, , , , , , , , , , , , , , 
1006,17484,245,1,43,2, , , , , , , , , , , , ,8,9,8,7,8,6,7,8,7,7,8,7,6,9,7,5,9,8,6,6,4,6,7,8,7,7,8,4,6,2,0,1,6,0,1,4,0,4,2,0,6,0,1,0,3,0,1,0,0, , , , , , , , , ,4,6,7,4,7,6,2,6,3,8,1,8,7,8,1,8,2,0,7,6,7,8,8,6,4,7,0,15, ,1,4,7,6,0,0,4,7,2,3,4,6,10,10,7,7,8,8,1,2,2,8,1,6,6,7,7,9,1,6,9,6,8,6,6,1,3,2, ,4,6,5,5,2,1, ,3,6,4
1006,17502,246,1,68,5, , , , , , , , , , , , ,8,3,4,8,8,8,4,2,6,9,8,2,3,6,8,5,9,7,4,5,6,7,7,8,8,8,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , ,7,6,6,9,9,8,2,2,2,8,8,8,5,8,1,5,1,2,9,5,5,8,2,1,9,9,4,10, , , , , ,0,0,9,9,5,2,2,2,8,8,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,9,1, , , , , , , , , , , , , 
1006,17506,247,1,49,3,4405,1, ,1,1, , ,2, ,0,1,1,8,6,4,9,2,6,7,5,3,4,2,6,2,5,4,2,8,6,4,2,7,7,7,9,7,7,8,8,6,0,2,0,1,0,9,5,1,1,9,1,1,0,0,5,1,1,1,0,1,10, , ,1,1, ,1,1,2,3,8,9,9,9,9,1,6,0,6,7,9,9,2,6,8,9,2,7,7,7,8,9,3,1,4,3,10,20, ,7, , ,0,1,8,4,7,2,6,6,10,10,5,2,8,9,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,10,7,4,3,6,2,1,3,6,5,2,7,4, ,1
1006,17523,248,0,42,2,4350,1,1, , , , ,2, ,0, , ,3,3,4,4,2,3,6,4,4,6,6,7,7,7,8,5,4,4,6,6,4,6,3,3,3,3,2,7,7,4,5,3,7,5,8,8,9,8,7,6,5,6,5,7,8,7,7,7,2,7, ,1,1, , , , ,1,2,8,8,8,8,9,1,9,7,3,8,8,5,7,9,3,8,8,2,3,3,5,3,7,8,2,4,2, ,10,2,20, ,0,0,3,0,6,3,6,7,7,0,7,6,6,7,8,0,3,3,3,4,3,0,8,8,8,8,7,7,7,4,9,2, , ,3, ,1, ,2, , ,3, , , 
1006,17532,249,1,58,4, , , , , , , , , , , , ,9,8,9,7,9,7,8,8,8,7,8,5,7,5,6,7,6,6,5,5,5,5,5,7,7,6,6,3,0,6,0,3,3,0,0,0,2,2,3,2,3,0,2,1,1,0,0,0,0, , , , , , , , , ,7,8,7,5,7,6,3,6,5,8,1,7,8,1,3,9,2,1,8,7,7,7,8,2,5,7,4,30, ,10,1,1, ,0,1,7,9,5, , ,7,7,9,5,5,6,6,5,9,3,3,3,3,3,5,3,3,3,3,9,7,3,9,9,1,6,2,7,5,3,4,2,6,1,7,4,5,3
1006,17535,250,0,56,4,4670,.5,1, , , , ,5, ,1, , ,4,3,3,4,4,5,5,5,5,5,5,4,5,5,6,5,3,4,5,4,0,1,4,4,4,4,4,5,0,4,4,4,2,0,0,0,4,0,4,4,0,0,4,4,0,0,0,4,0, , , , , , , , , ,0,4,4,0,0,0,0,8,0,0,4,4,1,4,4,4,6,4,3,5,1,1,0,5,10,5,4,4, ,0,1,40,0,0,0,3,3,0, ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,5,5,2,2, , , , , , , , , , , , ,2,5
1006,17539,251,1,48,3,4670,2, , , , ,1,0, ,6, , ,8,10,5,3,10,2,5,2,10,5,10,10,10,8,10,10,8,5,5,4,4,6,2,5,9,9,5,9,2,8,1,5,5,0,8,5,1,5,9,1,4,1,4,5,8,4,0,5,2,10,1,1,1,1, ,1, ,3,10,10,5,5,8,10,0,10,0,1,2,8,5,5,5,8,5,5,7,5,10,0,0,5,0,4,4,5, ,7,7, , ,0,1,10,10,0,4,1,0,10,10,1,4,2,2,0,10,0,0,0,0,0,0,0,0,0,0,5,10,0,10,10, , , , , ,1,3,2, , , , , , 
1006,17545,252,1,42,2,4873,4, ,1, , ,1,0, ,0, , ,8,8,8,7,8,8,8,8,7,8,8,8,8,8,7,8,8,7,7,7,7,7,7,7,7,7,5,2,1,1,0,1,2,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,5,1,1, , , , , , ,8,7,7,6,7,8,4,2,9,8,3,7,7,4,4,7,4,3,5,5,5,5,6,3,3,6,6,5,100,5,3, ,2,0,3,6,9,6,3,5,7,6,8,1,0,2,2,0,0,0,0,0,0,6,0,0,0,0,0,6,5,5,8,8,2, ,3, ,4,1, ,2, ,3, ,4, , 
1006,17552,253,0,44,2,4854,2, ,1, , ,1,0, ,0, , ,9,9,9,9,10,10,10,8,9,10,10,8,9,9,9,9,9,8,9,8,7,7,7,9,9,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2, , ,1, , , , , ,1,5,7,7,5,5,5,1,2,5,9,1,9,9,1,1,9,1,1,9,9,9,9,8,1,1,5,6,25,30,1,1,1,1,0,0,8,7,9,6,9,8,9,5,10,10,5,7,1,1,7,1,1,1,3,0,9,6,0,1,8,2,1,5,5, , , , , , , , , , , , , , 
1006,17559,254,1,38,2,4870,4, ,1, , ,1,0, , ,1, ,8,9,6,6,9,9,8,6,5,9,9,5,5,10,10,3,8,6,5,8,5,5,4,7,8,8,8,10,5,5,0,5,10,8,9,4,3,10,10,2,6,0,0,0,6,0,0,0,1,10, ,1, , , , , ,1,9,9,9,9,9,4,0,5,9,6,1,8,8,0,0,6,3,0,6,5,5,7,7,7,0,4,4,20, ,10,0,14, ,1,2,10,10,5,3,2,2,10,10,0,0,1,0,10,10,5,0,0,0,10,10,0,0,0,0,10,10,10,10,10, , , , , , , , , , , , , , 
1006,17563,255,1,45,2,4870,4, ,1, , ,1,0, ,0,1, ,8,9,7,8,8,8,8,7,7,8,7,5,3,9,6,3,7,7,6,4,6,7,6,8,8,8,7,3,0,1,0,0,1,0,2,2,3,2,2,1,5,1,1,1,2,1,2,1,1,8,1, ,1, ,1, ,1,0,10,10,10,4,3,2,1,4,7,7,5,8,7,2, ,8,3,1,7,2,5,5,8,3,1,5,6,2,8,4,5,2,15,1,4,8,7,8,7,7,8,2,7,2,6,1,3,7,7,3,2,1,3,7,5,8,6,5,5,6,3,9,8,6,5,4,1,6,2,2,4,1, ,3, ,5,1, 
1006,17567,256,0,75,5,4065,3, , , , ,1,0, ,1, , ,8,8,8,8,8,8,6,4,5,5,8,7,8,8,5,8,8,8,3,7,8,8,7,7,8,8,5,5,1,2,0,5,7,0,0,0,0,0,0,0,5,0, ,2,5,0,0,2,0, , , , , , , , , ,5,6,6,5,7,5,1,1,1,8,2,8,7,1,5,8,1,1,3,6,6,6,6,4,0,5,4, , , ,7, , ,2,2,6,8,0,0,2,4,8,10,5,0,5,6,7,10,5,0,0,5, , , , , , ,9,9,0,5,9, , , , , , , , , , , , , , 
1006,17576,257,1,50,3,4068,3, ,1, , , ,0, ,0, , ,10,10,9,9,10,10,9,9,9,9,9,4,6,7,8,5,7,7,4,5,5,7,5,7,7,7,6,3,1,1,0,1,1,0,1,3,0,0,1,0,1,1,1,0,0,0,1,0,1,8, ,1, , , , , ,1,4,6,6,6,6,6,0,4,5,8,0,5,5,0,0,10,1,0,8,2,4,6,6,2,5,5,6,3,0,2,4,3,1,0,3,4,9,1,1,1,3,4,9,1,1,1,2,1,10,0,0,0,0,6,10,6,6,2,3,5,5,9,7,7,2,7,6,5,1,3,4,2,7,6,5,1,1, 
1006,17602,258,0,82,6,4128,1, , ,1, , ,5, ,1, , ,9,10,10,10,10,5,5,10,5,5,10,8,5,5,5,5,9,0,5,1,1,0,0,9,9,10,5,0,2,1,0,0,3,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0, , , , , , , , , ,10,10,10,10,10,9, ,10,0,10,0,10,10,0,10,10,0,0,10,5,5,8,10,1,9,10,4,10, , ,7, , ,0,0,10,10, ,2,0,9,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,10,10, , , , , , , , , , , , , , 
1006,17608,259,1,58,4,4152,3, , , , ,1,0, ,2,1, ,7,7,8,7,9,7,6,8,6,8,8,7,7,8,8,8,5,6,6,5,9,8,9,7,7,7,7,8,10,8,6,6,7,0,8,4,2,6,6,2,1,0,2,0,1,2,0,0,1,6,1,1,1,1, , , ,2,7,8,6,8,8,8,0,9,2,7,10,5,5,5,8,4,5,0,7,6,5,7,0,6,10,3,4,35, ,10,7, , ,3,1,4,7,0,2,3,2,10,10,6,4,4,6,7,10,4,3,4,3,0,0,0,0,0,0,10,10,0,7,10,2, ,1, ,3,4, ,2, ,3, ,1,1, 
1006,17627,260,1,57,4,4061,3, , , , ,1,1, ,1,1,1,9,10,7,7,10,9,7,5,9,9,9,9,8,8,8,8,10,10,7,8,8,8,7,9,8,8,5,1,0,0,1,5,5,1,2,1,0,1,8,0,1,0,0,0,1,4,0,0,1,5, ,1, , , , , ,1,5,10,10,7,7,7,0,5,1,8,5,10,8,0,5,9,5,0,10,9,9,9,0,8,10,8,4,20, ,10,1,5, ,1,1,10,10,1,5,5,5,10,10,10,1,1,1,8,8,8,0,0,1,9,9,5,1,0,1,10,8,10,10,10, , , , , , , , , , , , ,1,4
1006,17641,261,1,68,5,4053,.5, ,1,1, , ,5, ,1, , ,3,5,7,2,2,7,5,4,1,9,8,2,7,8,7,7,9,7,7,6,8,8,6,2,1,2,1,5,0,3,5,5,8,0,6,0,7,4,5,7,0,0,5,7,6,6,6,8,2,6,1,1,1,1, , , ,0,0,3,6,8,9,8,7,3,1,5,3,8,8,5,1,7,10,5,8,7,7,9,4,9,5,7,4,4, ,0,7, , ,1,3,5,4,1,0,0,0,10,10,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,8,8,1, ,4, ,5,1,3,2, ,4, , ,1,3
1006,17653,262,0,56,4,4109,4, , ,1, ,1,0, ,0, , ,7,7,7,8,8,8,7,7,7,8,8,6,6,7,7,7,7,7,6,7,8,8,8,7,7,7,8,7,2,2,2,2,4,1,1,1,1,2,2,2,3,2,2,2,3,2,2,2,0, , , , , , , , , ,6,7,7,7,8,8,3,6,6,7,2,8,7,2,2,3,3,2,8,7,8,8,8,2,4,7,6,10,70,50,4,1,15,1,4,7,8,7,3,5,5,7,7,8,4,4,4,8,8,8,4,4,6,4,5,8,8,5,5,7,7,8,8,8,1, , , , , , ,1, , , , ,1,3
1006,17655,263,0,73,5,4122,1, , , , ,1,0, ,1, ,1,8,7,7,7,8,8,7,8,8,8,7,5,5,7,7,6,9,7,6,5,5,5,8,8,8,8,7,1,2,1,0,1,2,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0, , , , , , , , , ,8,8,8,8,9,8,1,5,6,8,0,7,7,1,0,7,1,0,8,7,7,7,6,3,5,7,0,20, , ,2, , ,1,2,7,10,0,0,6,7,7,10,0,0,5,7,6,8,5,0,0,5,5,0,0,0,0,5,8,5,5,8,8,2, ,1, , , , ,2, ,1, , , , 
1006,17664,264,1,58,4, , , , , , , , , , , , ,8,9,8,7,9,10,7,8,8,7,7,5,4,9,9,3,9,4,9,1,1,5,8,8,8,8,7,2,0,2,0,2,2,3,2,2,0,0,2,0,0,0,0,0,0,0,0,0, ,9, ,1,1, , , , ,2,8,8,7,7,9,8,2,0,2,8,1,8,9,1,0,10,5,0,9,9,8,8,5,1,5,5,4,21, ,0,1,5, ,0,4,10,10,5,2,5,5,8,10,2,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,5,10,10,10,1,2,3, , ,4, ,1,2,3, , ,4, 
1006,17666,265,0,80,6,4520,3, ,1, , ,1,0, ,1, , ,9,8,9,6,9,9,9,5,5,8,8,3,5,7,2,2,7,3,2,2,2,6,2,9,9,8,5,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0, , , , , , , , , ,9,9,9,9,10,9,2,5,0,5,1,8,8,0,1,5,5,0,9,5,7,7,1,1,9,9,4,9, , ,7, , ,0,2,6,8, ,0,7,7,10,10, ,2,4,3, ,6, , , , ,6,7, , , , ,8,5,4,7,8,2,6,3,5,7,1,4,2,6,3,5,7,1,3
1006,17668,266,1,54,3,4300,3, , , , ,1,0, ,2,1, ,7,7,10,10,10,9,8,8,9,10,9,6,8,10,10,9,10,7,10,10,7,6,6,9,9,9,7,1,0,3,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1, ,1, , ,1, ,2,3,5,5,8,10,8,0,1,5,10,0,8,8,0,0,10,1,0,6,7,5,7,6,0,5,7,4,14, ,1,7, , ,0,1,8,10,3,0,1,8,10,10,9,0,5,5,10,10,1,0,1,1,0,0,0,0,0,0,10,9,0,9,10, , , , , , , , , , , , , , 
1006,17673,267,0,78,6, , , , , , , , , , , , ,10,9,9,8,10,10,5,10,10,10,7,5,5,5,5,5,10,4,5,3,1,3,3,9,9,9,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10, ,1, ,1, , , ,1,1,1,8,1,9,1,5,8,5,10,0,10,10,0,0,0,0,0,10,8,10,10,10,1,9,9,0,10, , ,7, , ,0,0,7,5,0,0,0,9,9,5,2,7,1,1, , , , , , ,0,0,0,0,0,0,3,0,0,2,2, , ,1, , , , , , ,1, , , , 
1006,17680,268,1,73,5,4017,1, , , , ,1,0, ,1, , ,8,8,8,7,9,9,9,8,9,9,9,9,8,8,9, ,9,9,8,9,8,8,8,8,8,8, ,0,1, ,0,5,4,0,1, ,0,1,1,1,0,0,1,0,2,0,0,0,0, , , , , , , , , ,10,10,10,8,8,8, ,3,2,8,1,8,9,0,1,9,0,0,9,9,9,9,0,5,8,5,0,10, , ,7, , ,0,0,7,9,6, ,7,6,9,10,8,8, , , , , , , , , , , , , , ,10, , , , ,2, ,3, , , ,2,1, , , , ,3,2
1006,17684,269,1,46,3, , , , , , , , , , , , ,9,8,9,8,9,8,8,8,7,8,8,5,7,7,9,5,7,8,8,7,8,8,8,7,7,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,1, , , , ,1,0,9,7,7,7,8,7,0,5,6,8,1,7,7,2,2,7,2,2,6,6,6,7,8,1,1,6,4,14, ,5,0,10, ,1,1,5,8,3,2,3,3,5,5,5,3,3,3,5,5,1,1,1,1,2,2,2,2,2,2,6,5,6,8,8,3,4,1,7,2,6,5,2,4,1,6,3,7,5
1006,17692,270,0,69,5,4121,.5,1, , , , ,4, ,1, , ,1,0,10,0,0,10,5,5,10,5,5,9,5,5,5,10,10,10,5,5,3,7,5,5,2,2,0,0,0,8,0,5,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0, , , , , , , , , ,5,10,10,10,10,5,0,10,0,5,0,10,10,5,5,10,5,0,10,10,10,10,4,0,10,10,0,5, , ,1,1, ,0,1,0,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,10, , , , , , , , , , , , ,1,3
1006,17693,271,0,57,4,4005,5.1, , , , ,1,0, ,0, , ,8,9,7,8,9,7,5,6,8,9,8,5,6,7,7,6,9,7,6,4,5,7,6,8,7,8,7,1,0,2,0,1,1,0,0,0,0,1,2,1,2,0,1,1,0,2,0,0,1,8, , , ,1,1, ,1,3,9,8,9,8,9,8,1,6,7,8,2,7,7,2,3,8,9,2,7,8,8,9,4,2,4,9,6,10,20,5,4,3,6,0,3,6,3,8,7,6,7,7,8,7,1,2,3,6,5,8,0,2,3,10,10,9,1,6,7,8,8,9,7,7, , , , , , , , , , , , ,2, 
1006,17705,272,1,50,3,4500,2,1, , , , ,4, ,0, , ,5,5,5,6,5,6,5,3,6,4,4,2,4,5,5,4,6,5,5,4,5,6,4,6,6,6,5,5,1,1,1,1,1,0,1,0,0,1,2,1,0,0,0,0,1,0,0,0,0, , , , , , , , , ,1,6,6,6,6,6,0,6,1,6,1,6,6,0,0,6,5,0,5,1,5,6,2,1,6,6,6,10,50,6,3, ,15,0,0,3,8,6,1,1,1,10,10,1,0,0,0,10,10,2,0,0,0,5,7,8,4,0,0,5,5,5,7,7,1,2,3, ,4, ,5,3,4,1, ,2, ,5
1006,17713,273,1,37,2,4124,3, ,1, , ,1,0, , ,1, ,6,7,7,6,3,4,2,4,6,5,5,5,5,5,5,5,7,6,6,7,3,6,7,6,5,6,6,3,7,3,5,6,4,7,6,4,5,3,5,3,3,3,3,4,2,5,3,3,0, , , , , , , , , ,7,7,8,8,8,3,3,4,3,6,2,6,7,2,2,7,7,2,5,5,5,7,2,2,6,7,6,1,5,2,5,1,2,1,1,7,8,5,2,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,2, ,3,4,5,1, ,2, ,5,3,4, , 
1006,17714,274,1,41,2, , , , , , , , , , , , ,9,7,10,8,8,7,7,8,9,6,7,5,5,5,5,5,9,8,7,8,7,7,7,8,8,8,8,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,10, ,1,1, , ,1, ,1,8,9,9,9,9,9,0,1,1,10,0,10,10,0,0,10,0,0,10,8,8,9,10,2,3,8,5,0,100,40,3, ,15,0,4,8,9,7,0,5,5,2,5,10,0,10,10,10,10,5,0,5,5,8,5,10,0,0,5,5,10,9,8,8,1,3, , ,2, ,4,1,3,4, ,2, ,5
1006,17728,275,0,59,4, , , , , , , , , , , , ,9,10,8,9,9,9,8,7,9,8,8,6,7,8,8,6,10,10,9,7,9,9,9,9,9,9,9,1,9,5,0,4,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,1,0, , , , , , , , , ,1,8,8,8,9,8,0,1,1,9,0,9,9,0,0,9,0,0,9,9,9,0,9,0,0,8,6,10,40,20,0,20, ,2,0,9,10,5,5,6,5,10,10,6,2,2,5,10,10,0,0,0,0,10,10,0,0,0,0,9,9,9,9,9,4,3,1, ,2, , ,4,3,1, ,2, , 
1006,17729,276,0,54,3,6011,3, , , , ,1,0, ,0, , ,7,7,7,7,7,7,7,7,7, , , , , , , ,9,8,4,5,2,5,8,5,7,7,2,1,0,3,0,4,2,0,0,2,1,0,0,2,3,0,3,5,1,0,0,6,0, , , , , , , , , ,2,5,7,7,8,8,7,9,0,6,7,6,4,2,2,4,8,8,3,8,5,5,0,1,8,8,6,25,10,50,4, ,10,0,0,3,5,5,3,2,3,5,5,8,2,3,7,5,5,10,2,2,2,4,4,8,7,6,8,7,7,7,7,7,2, , , , ,2, ,1, , , , , , 
